"home_team_api_id";"away_team_api_id";"home_player_1";"home_player_2";"home_player_3";"home_player_4";"home_player_5";"home_player_6";"home_player_7";"home_player_8";"home_player_9";"home_player_10";"home_player_11";"away_player_1";"away_player_2";"away_player_3";"away_player_4";"away_player_5";"away_player_6";"away_player_7";"away_player_8";"away_player_9";"away_player_10";"away_player_11";"home_player_1_pos";"home_player_2_pos";"home_player_3_pos";"home_player_4_pos";"home_player_5_pos";"home_player_6_pos";"home_player_7_pos";"home_player_8_pos";"home_player_9_pos";"home_player_10_pos";"home_player_11_pos";"away_player_1_pos";"away_player_2_pos";"away_player_3_pos";"away_player_4_pos";"away_player_5_pos";"away_player_6_pos";"away_player_7_pos";"away_player_8_pos";"away_player_9_pos";"away_player_10_pos";"away_player_11_pos";"league";"season";"date"
9776;8358;177698;240539;177942;26994;141115;36293;27502;36326;208230;113902;29255;178778;303913;303912;281086;355358;212865;37389;42119;132844;207542;30854;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"MC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";11/23/13 12:00 AM
9810;10189;145550;167065;106309;27475;155534;141370;38188;30937;37087;158257;172321;30703;72813;68253;171698;304345;27483;33338;26437;425963;243164;27335;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";11/23/13 12:00 AM
8177;8178;36878;12330;42297;95081;40985;20125;212881;38364;40108;27155;50345;215168;191080;200962;109615;307021;37373;27429;27427;71560;212867;31199;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"MC";"DC";"D1";"2013";11/23/13 12:00 AM
9823;9776;27299;27303;33085;38432;121633;37410;116772;172949;95078;30834;177714;177698;240539;177942;26994;36326;25628;36293;113902;208230;24693;29255;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"MC";"DC";"D1";"2013";11/30/13 12:00 AM
10189;10269;49586;72813;68253;171698;43061;27483;145551;26437;27335;243164;36774;94841;97734;29471;276738;115670;26782;27324;58351;298923;450980;36084;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";11/30/13 12:00 AM
9788;8358;184554;278815;114025;40735;33579;269788;207236;192625;38398;25819;58346;178778;303913;281086;147614;355358;303912;212865;159594;37389;30854;132844;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"D1";"2013";12/1/13 12:00 AM
8178;8165;215168;191080;200962;26255;307021;37373;27429;27427;113340;212867;31199;27433;158234;40093;24167;229759;37042;36035;30530;115847;89240;194533;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"MC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";11/30/13 12:00 AM
9904;9810;41087;116645;78908;25483;179491;27314;212915;36186;39045;69008;72735;145550;167065;106309;37087;155534;34267;38188;38181;30937;97762;158257;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";12/1/13 12:00 AM
8721;9790;30820;27472;28480;259296;115591;147729;119838;163670;298915;188498;30764;27424;27461;469700;30986;30987;52243;178781;141699;178784;193530;304733;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"D1";"2013";11/29/13 12:00 AM
8226;8697;170322;39841;18904;447084;36011;119525;212893;27420;242709;29316;94885;94139;107588;36180;154245;196205;35989;27512;26675;27316;141396;49825;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";11/30/13 12:00 AM
9905;9789;287894;33823;193901;36806;130667;237542;22313;178833;31294;97747;20694;27358;13518;27492;39455;331528;43319;37374;94652;150565;129944;93447;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"MC";"DC";"D1";"2013";11/30/13 12:00 AM
8177;8406;36878;12330;42297;95081;40985;20125;36057;40108;212881;27155;50345;114737;26618;27425;26660;240348;37319;276708;167589;35997;26982;277460;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";11/30/13 12:00 AM
9789;8178;27358;94652;27492;39455;331528;37374;27365;43319;73167;150565;93447;215168;191080;109615;26255;307021;37373;27429;27427;113340;31199;212867;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"D1";"2013";12/7/13 12:00 AM
9788;10189;184554;278815;114025;40735;33579;269788;207236;192625;38398;58346;25819;49586;72813;68253;20396;304345;171698;145551;26437;425963;243164;27335;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";12/7/13 12:00 AM
10269;9904;94841;157252;97734;276738;115670;212892;304348;27234;58351;36084;450980;41087;116645;78908;240367;38795;27314;212915;36186;39045;72735;69008;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"D1";"2013";12/7/13 12:00 AM
8697;9823;94139;35989;36180;154245;196205;107588;27512;26675;27316;49825;107920;27299;27303;36183;33085;121633;172949;116772;177714;95078;30924;75447;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";12/7/13 12:00 AM
8165;9905;27433;158234;40093;24167;229759;37042;194533;30530;115847;89240;177720;287894;33823;193901;36806;51841;237542;130667;178833;31294;97747;20694;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";12/6/13 12:00 AM
8358;8721;178778;303913;281086;147614;355358;303912;212865;42119;159594;196311;132844;30820;27472;28480;259296;115591;147729;119838;188498;298915;163670;30764;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";12/8/13 12:00 AM
9790;8406;27424;29673;469700;30986;30987;52243;141699;178784;178781;304733;193530;114737;26618;27425;26660;240348;37319;243829;167589;35997;26982;66940;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";12/7/13 12:00 AM
9776;8177;177698;240539;177942;26994;141115;36293;36326;113902;208230;38182;159386;36878;36057;42297;278831;40985;212881;20125;40108;40605;212960;50345;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"MC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";12/8/13 12:00 AM
9810;8226;145550;167065;106309;145561;155534;141370;34267;37087;158257;97762;172321;97746;39841;447084;205893;443966;119525;27420;212893;242709;29316;94885;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"MC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";12/7/13 12:00 AM
9823;9790;27299;27303;33085;38432;161396;30894;116772;172949;95078;177714;75447;24104;52243;469700;30986;30987;141699;178781;187666;30840;304733;193530;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";12/14/13 12:00 AM
10189;8358;49586;27302;171698;20396;304345;27335;145551;26437;425963;43061;36774;178778;303913;10950;281086;355358;303912;212865;196311;42119;33065;132844;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"D1";"2013";12/15/13 12:00 AM
8178;9810;215168;191080;200962;109615;307021;37373;27429;27427;103686;31199;212867;145550;167065;106309;145561;28081;27475;34267;38181;27352;37087;172321;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";12/15/13 12:00 AM
9904;8165;41087;116645;78908;240367;179491;27314;94916;36186;39045;69008;72735;27433;158234;40093;24167;229759;37042;194533;30530;115847;89240;177720;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";12/14/13 12:00 AM
8721;10269;30820;27472;28480;259296;115591;119838;147729;188498;298915;31235;30764;94841;157252;29471;276738;115670;212892;27324;27234;58351;450980;36084;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"D1";"2013";12/14/13 12:00 AM
8226;9789;97746;39841;447084;205893;443966;119525;27420;212893;242709;29316;94885;69149;13518;27492;423631;331528;27365;30707;43319;129944;150565;93447;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";12/14/13 12:00 AM
9905;9788;287894;33823;193901;36806;130667;237542;278863;97747;22313;95082;20694;184554;278815;114025;40735;33579;269788;207236;192625;38398;58346;25819;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"D1";"2013";12/14/13 12:00 AM
8406;9776;114737;26618;27425;26660;240348;167589;37319;243829;35997;26982;66940;177698;240539;177942;166932;36326;36293;27502;113902;208230;38182;159386;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"MC";"DC";"D1";"2013";12/14/13 12:00 AM
8177;8697;36878;12330;42297;278831;212960;212881;20125;36057;40605;40108;50345;94139;107588;36180;154245;196205;134217;26675;27316;27512;49825;107920;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";12/13/13 12:00 AM
9789;8177;27358;94652;39455;423631;331528;27365;30707;43319;73167;129944;93447;434259;36057;42297;27307;12330;20125;38364;40108;212881;212960;50345;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";12/21/13 12:00 AM
9788;8721;184554;278815;114025;40735;33579;269788;207236;192625;38398;25819;58346;30820;27472;28480;259296;115591;147729;119838;188498;298915;31235;30764;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";12/22/13 12:00 AM
8697;8178;94139;107588;41927;154245;196205;134217;27512;49825;27316;26675;107920;215168;191080;200962;109615;307021;37373;27429;27427;103686;212867;31199;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"MC";"DC";"D1";"2013";12/21/13 12:00 AM
8165;10189;27433;158234;40093;27436;229759;30530;37042;194533;115847;89240;177720;49586;72813;171698;20396;304345;27483;145551;26437;425963;43061;36774;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";12/21/13 12:00 AM
8358;9904;178778;303913;281086;10950;355358;303912;42119;240837;207542;132844;196311;41087;30811;78908;212915;179491;27314;240367;94916;260470;72735;501569;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"D1";"2013";12/21/13 12:00 AM
9790;9905;24104;52243;469700;30986;30987;141699;178781;178784;30840;304733;193530;287894;33823;193901;36806;130667;237542;278863;22313;180126;97747;20694;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"ZC";"MC";"MC";"DC";"DC";"DC";"D1";"2013";12/21/13 12:00 AM
9776;8226;177698;36518;177942;26994;141115;109087;36326;38182;240539;113902;159386;97746;39841;447084;205893;443966;119525;27420;212893;242709;37357;94885;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"MC";"MC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";12/21/13 12:00 AM
9810;8406;145550;167065;106309;145561;28081;34267;37087;38181;27352;141370;172321;114737;26618;27425;26660;240348;167589;37319;243829;35997;26982;66940;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";12/20/13 12:00 AM
10269;9823;94841;157252;97734;276738;115670;27234;304348;212892;450980;36084;29145;27299;27303;36183;38432;121633;30894;116772;172949;95078;176300;177714;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";1/29/14 12:00 AM
9789;8406;27358;94652;37374;39455;94685;27365;30707;43319;73167;129944;93447;114737;26618;27425;26660;240348;37319;243829;167589;35997;26982;66940;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";1/25/14 12:00 AM
9788;9823;184554;278815;40735;114044;33579;192625;269788;207236;38398;25819;58346;27299;27303;36183;38432;121633;30894;116772;95078;172949;176300;177714;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";1/24/14 12:00 AM
10269;9905;94841;157252;97734;276738;115670;212892;27324;27234;298923;36084;29145;287894;33823;193901;36806;130667;237542;180126;278863;22313;97747;20694;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"ZC";"MD";"MC";"MI";"DC";"DC";"D1";"2013";1/25/14 12:00 AM
8721;9904;30820;27774;28480;259296;115591;119838;147729;169200;298915;31235;30764;41087;116645;78908;212915;25483;94916;36186;39045;260470;79982;72735;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"D1";"2013";1/25/14 12:00 AM
8697;9776;94139;107588;41927;154245;196205;134217;164259;26675;27316;42860;107920;177698;36518;177942;26994;27149;36326;240539;109087;171548;113902;159386;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";1/26/14 12:00 AM
8165;8226;27433;158234;40093;27436;229759;37042;194533;36035;115847;89240;177720;170322;39841;447084;205893;37357;119525;27420;117432;242709;27866;94885;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";1/25/14 12:00 AM
8358;8178;178778;9079;10950;281086;303913;303912;42119;240837;196311;207542;132844;215168;191080;58354;109615;27310;37373;27429;307021;27427;31199;212867;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"D1";"2013";1/25/14 12:00 AM
9790;10189;24104;290868;469700;27461;30987;141699;178781;39847;30840;304733;193530;49586;72813;171698;20396;304345;27335;145551;425963;43061;26437;36784;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MC";"MI";"MD";"DC";"D1";"2013";1/26/14 12:00 AM
9810;8177;145550;167065;106309;27475;28081;141370;34267;38647;27478;97762;27352;36878;12330;42297;95081;40985;20125;26545;38364;40108;212960;50345;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";1/25/14 12:00 AM
9823;9810;27299;27303;36183;38432;121633;30894;176300;172949;177714;30924;75447;145550;167065;34420;27475;28081;34267;37087;30937;27478;27352;172321;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";2/2/14 12:00 AM
10189;8721;49586;68253;171698;20396;304345;27335;145551;26437;425963;40176;36784;30820;27472;28480;259296;115591;298915;147729;188498;169200;163670;30764;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";2/1/14 12:00 AM
8178;10269;215168;34114;109615;26255;307021;37373;58354;27429;27427;31199;212867;94841;157252;97734;276738;115670;212892;304348;27234;450980;36084;29145;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"D1";"2013";2/1/14 12:00 AM
9904;9788;41087;69833;78908;212915;25483;36186;94916;39045;260470;79982;72735;184554;278815;114025;40735;33579;269788;207236;192625;38398;25819;58346;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"D1";"2013";2/1/14 12:00 AM
8226;9790;170322;303914;18904;447084;39841;119525;212893;27420;36011;29316;242709;24104;141113;469700;27461;290868;141699;243425;229844;30840;304733;187666;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";2/1/14 12:00 AM
9905;8358;287894;33823;193901;36806;51841;237542;180126;278863;130667;20694;95082;178778;9079;303912;281086;303913;36771;42119;240837;196311;207542;132844;"A";"ZD";"ZC";"ZC";"ZI";"ZC";"MD";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";2/1/14 12:00 AM
8406;8697;39566;26618;27425;26660;240348;37319;243829;167589;35997;26982;277460;94139;107588;41927;154245;196205;27512;164259;26675;42860;49825;107920;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";2/1/14 12:00 AM
9776;9789;177698;36518;177942;26994;27149;36326;113902;240539;94666;159386;171548;27358;94652;39455;36388;94685;37374;27365;150565;73167;129944;93447;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";1/31/14 12:00 AM
8177;8165;36878;36057;95081;42297;40985;20125;38364;40108;40605;212960;50345;27433;158234;229723;27436;229759;36035;37042;194533;115847;89240;177720;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";2/2/14 12:00 AM
9789;9776;27358;94652;39455;36388;94685;37374;27365;43319;73167;150565;93447;177698;240539;177942;166932;27149;36293;36326;25628;33342;24693;94666;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"D1";"2013";8/18/13 12:00 AM
9788;9904;184554;114025;40735;114044;27412;269788;207236;192625;38398;25819;58346;41087;116645;78908;240367;38795;27314;94916;260470;179491;39045;72735;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";8/17/13 12:00 AM
10269;8178;94841;276738;97734;24791;157252;27324;38842;115670;27234;36084;58351;215168;191080;109615;26255;27310;37373;58354;27427;71560;31199;212867;"A";"ZD";"ZC";"ZI";"MD";"MC";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"D1";"2013";8/17/13 12:00 AM
8721;10189;30820;27774;28480;259296;115591;201888;147729;40193;31235;163670;30764;30703;72813;20396;68253;43061;190796;27483;26437;243164;178804;36784;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";8/17/13 12:00 AM
8697;8406;128689;41927;36180;154245;107588;27512;141396;42860;107920;27316;26675;147733;26618;27425;26660;240348;37319;243829;114650;35997;215170;95094;"A";"ZD";"ZC";"ZI";"MD";"MC";"MC";"MI";"DD";"DC";"DI";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";8/17/13 12:00 AM
8165;8177;27433;36035;286131;24167;27436;425962;27349;115847;212875;194533;177720;36878;12330;95081;29543;310355;42297;20125;38364;27306;27155;50345;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";8/18/13 12:00 AM
8358;9905;178778;9079;147614;303912;303913;36771;42119;240837;37389;30854;33065;25018;33823;27415;36806;130667;59595;31294;237542;20694;97747;180126;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"D1";"2013";8/17/13 12:00 AM
9790;8226;27424;141113;177715;27461;30987;141699;178781;178784;30840;187666;304733;170322;39841;18904;205893;37357;27420;36011;212893;242709;27866;71605;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";8/17/13 12:00 AM
9810;9823;145550;38181;106309;145561;155534;34267;141370;38647;97762;37087;27478;27299;30894;36183;38432;121633;30872;176300;116772;95078;30924;75447;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";8/17/13 12:00 AM
10189;9904;49586;72813;171698;20396;304345;145551;27335;26437;425963;40176;36784;41087;69833;78908;212915;25483;36186;94916;39045;260470;72735;79982;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MI";"DC";"DC";"D1";"2013";2/9/14 12:00 AM
9788;8178;184554;37292;114025;40735;33579;192625;269788;207236;38398;25819;58346;215168;34114;109615;26255;307021;37373;27429;27427;71560;31199;212867;"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MC";"MI";"DC";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MD";"MC";"MI";"DD";"DC";"DI";"D1";"2013";2/7/14 12:00 AM
10269;8406;94841;157252;97734;276738;115670;304348;212892;29145;298923;450980;36084;39566;26618;27425;26660;240348;303905;37319;243829;35997;26982;277460;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";2/9/14 12:00 AM
8721;9905;30820;27472;28480;259296;115591;27774;147729;298915;169200;163670;104045;287894;33823;193901;36000;130667;237542;178774;180126;201888;95082;20694;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"ZC";"MC";"MC";"DC";"DC";"DC";"D1";"2013";2/8/14 12:00 AM
8697;9789;94139;107588;41927;36180;154245;134217;42860;26675;27316;26195;49825;27358;13518;27492;39455;94685;37374;27365;150565;73167;129944;93447;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MC";"MD";"MC";"MI";"DC";"D1";"2013";2/8/14 12:00 AM
8165;9823;27433;158234;229723;27436;229759;37042;194533;36035;115847;89240;177720;27299;27303;36183;38432;121633;30894;116772;172949;177714;30834;75447;"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"A";"ZD";"ZC";"ZC";"ZI";"MC";"MD";"MC";"MC";"MI";"DC";"D1";"2013";2/8/14 12:00 AM
